key_resp.corr,trials.label,trials.startVal,trials.stepSizes,trials.maxVal,trials.minVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,ISI.started,grating.started,key_resp.started,grating.stopped,trials.response,participant,session,date,expName,psychopyVersion,frameRate,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,81,80,up,0.005,db,0.05087096830903022,0.015344700077548623,224.22686480008997,224.22686480008997,224.52663179999217,1,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,82,81,up,0.005,db,0.05087096830903022,0.015415600035339594,226.89346070005558,226.89346070005558,227.19329590001144,1,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
1,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,83,82,down,0.005,db,0.050841693052611124,0.015368100022897124,229.34324600012042,229.34324600012042,229.64297960000113,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,84,83,up,0.005,db,0.05087096830903022,0.015442699892446399,231.74318400002085,231.74318400002085,232.0429468001239,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
0,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,85,84,up,0.005,db,0.05090026042249295,0.015426300000399351,234.1932446002029,234.1932446002029,234.49290680000558,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,86,85,up,0.005,db,0.050929569402705814,0.01533470000140369,236.59302760008723,236.59302760008723,236.89279690012336,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
0,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,87,86,up,0.005,db,0.050958895259380875,0.01540590007789433,238.99308370007202,238.99308370007202,239.29267400014214,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,88,87,up,0.005,db,0.05098823800223581,0.015464700059965253,241.7095117000863,241.7095117000863,242.0093124001287,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
0,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,89,88,up,0.005,db,0.05101759764099388,0.01533849979750812,244.25930960010737,244.25930960010737,244.55917810020037,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
0,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,90,89,up,0.005,db,0.05104697418538395,0.015327800065279007,246.77594340010546,246.77594340010546,247.07591700018384,1,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,91,90,up,0.005,db,0.05104697418538395,0.015715999994426966,249.20920759998262,249.20920759998262,249.50900030019693,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,92,91,up,0.005,db,0.051076367645140494,0.015242799883708358,251.74249630002305,251.74249630002305,252.04227750003338,1,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,93,92,up,0.005,db,0.051076367645140494,0.01465650019235909,254.09231099998578,254.09231099998578,254.3923083001282,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,94,93,up,0.005,db,0.05110577803000357,0.015181800117716193,256.82561190007254,256.82561190007254,257.1255465000868,1,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,95,94,up,0.005,db,0.05110577803000357,0.015423399861901999,259.2588839000091,259.2588839000091,259.5586256000679,1,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
1,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,96,95,up,0.005,db,0.05110577803000357,0.01572889997623861,261.67534440010786,261.67534440010786,261.97532570012845,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,97,96,up,0.005,db,0.051135205349718854,0.014916999964043498,264.1253829000052,264.1253829000052,264.4251202000305,0,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,98,97,up,0.005,db,0.051164649614037654,0.01565429987385869,266.558616500115,266.558616500115,266.85838060011156,1,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,99,98,up,0.005,db,0.051164649614037654,0.014703199965879321,269.05846350011416,269.05846350011416,269.3582711000927,1,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
,cont,0.05,"[0.01, 0.01, 0.005, 0.005]",1.0,0.0,0,100,99,up,0.005,db,0.051164649614037654,0.015406300080940127,271.5084081001114,271.5084081001114,271.808158100117,1,152854,001,2022-09-07_22h30.04.451,HILONISHAH _AU2020158,2022.2.2,59.86833758094873,
